DIST_NAME,AC_NAME,AC.ID,AC_TYPE,Name,Gender,Caste,Age,Party,Votes,POSITION,Polled,Electors,MLA.12,Party.12,Criminal Case ,Education ,Total Assets,ser,Incumbent.Party
Amethi,Gauriganj,221,GEN,VIJAY KISHOR,M,GEN,38,BSP,33848,3,201189,335745,RAKESH PRATAP SINGH,SP,0,Post Graduate,104873025,0,0
Amethi,Gauriganj,221,GEN,UMA SHANKAR PANDEY,M,GEN,65,BJP,23642,4,201189,335745,RAKESH PRATAP SINGH,SP,0,Graduate Professional,18757500,0,0
Amethi,Gauriganj,221,GEN,RAVINDRA KUMAR,M,GEN,36,RLD,1876,5,201189,335745,RAKESH PRATAP SINGH,SP,0,Graduate Professional,5184000,0,0
Amethi,Gauriganj,221,GEN,RAM BHAWAN,M,GEN,35,MaNPa,424,19,201189,335745,RAKESH PRATAP SINGH,SP,0,12th Pass,1400000,0,0
Amethi,Gauriganj,221,GEN,RAKESH PRATAP SINGH,M,GEN,44,SP,77915,1,201189,335745,RAKESH PRATAP SINGH,SP,0,Others,521000,0,1
Amethi,Gauriganj,221,GEN,MOHAMMAD NAYEEM,M,GEN,54,INC,51496,2,201189,335745,RAKESH PRATAP SINGH,SP,2,10th Pass,8406274,1,0
Amethi,Gauriganj,221,GEN,MO. HASSAN LAHRI,M,GEN,36,SARSAMP,1547,7,201189,335745,RAKESH PRATAP SINGH,SP,0,8th Pass,592000,0,0
Amethi,Gauriganj,221,GEN,MAHADEV PRASAD,M,GEN,32,VP,320,20,201189,335745,RAKESH PRATAP SINGH,SP,0,12th Pass,265000,0,0
Amethi,Gauriganj,221,GEN,HARISHCHANDRA,M,GEN,47,MwSP,901,11,201189,335745,RAKESH PRATAP SINGH,SP,0,Literate,50000,0,0
Amethi,Gauriganj,221,GEN,DR. BAJRANG BAHADUR SINGH,M,GEN,41,LD,541,16,201189,335745,RAKESH PRATAP SINGH,SP,0,Doctorate,7767198,0,0
Amethi,Gauriganj,221,GEN,DINESH SHUKLA,M,GEN,27,AVIRP,800,12,201189,335745,RAKESH PRATAP SINGH,SP,0,12th Pass,110000,0,0
Kanpur Nagar,Ghatampur ,13,SC,VIJAY GAUTAM,M,SC,28,OP,872,9,191226,308927,INDRAJEET KORI,SP,0,Graduate,1000,0,0
Kanpur Nagar,Ghatampur ,13,SC,SAROJ KUREEL,F,SC,45,BSP,47598,2,191226,308927,INDRAJEET KORI,SP,0,Graduate Professional,130753452,0,0
Kanpur Nagar,Ghatampur ,13,SC,RAMJEEVAN,M,SC,48,BSCP,2016,6,191226,308927,INDRAJEET KORI,SP,0,Literate,567946,0,0
Kanpur Nagar,Ghatampur ,13,SC,RAJENDRA,M,SC,37,NINSHAD,2813,4,191226,308927,INDRAJEET KORI,SP,1,Not Given,4002000,1,0
Kanpur Nagar,Ghatampur ,13,SC,NANDRAM SONKER,M,SC,55,INC,40465,3,191226,308927,INDRAJEET KORI,SP,0,12th Pass,9914913,0,0
Kanpur Nagar,Ghatampur ,13,SC,KAMAL RANI,F,SC,57,BJP,92776,1,191226,308927,INDRAJEET KORI,SP,0,Post Graduate,10305281,0,0
Kanpur Nagar,Ghatampur ,13,SC,BABURAM,M,SC,67,JAM,1609,7,191226,308927,INDRAJEET KORI,SP,0,12th Pass,5940500,0,0
Ghaziabad,Ghaziabad,402,GEN,VIKRAM,M,SC,51,SWAJANPA,913,7,225915,424077,SURESH BANSAL,BSP,0,12th Pass,481000,0,0
Ghaziabad,Ghaziabad,402,GEN,SURESH BANSAL,M,GEN,74,BSP,53696,2,225915,424077,SURESH BANSAL,BSP,0,Post Graduate,108145684,0,1
Ghaziabad,Ghaziabad,402,GEN,SULTAN SINGH,M,GEN,52,RLD,2072,5,225915,424077,SURESH BANSAL,BSP,0,10th Pass,23487737,0,0
Ghaziabad,Ghaziabad,402,GEN,MATBUL AHMAD,M,GEN,48,BMUP,205,13,225915,424077,SURESH BANSAL,BSP,0,Literate,2083000,0,0
Ghaziabad,Ghaziabad,402,GEN,KIRAN,F,GEN,38,SARSAMP,227,12,225915,424077,SURESH BANSAL,BSP,0,Graduate Professional,495000,0,0
Ghaziabad,Ghaziabad,402,GEN,K K SHARMA,M,GEN,65,INC,39648,3,225915,424077,SURESH BANSAL,BSP,0,Post Graduate,109071370,0,0
Ghaziabad,Ghaziabad,402,GEN,ATUL GARG,M,GEN,59,BJP,124201,1,225915,424077,SURESH BANSAL,BSP,0,Graduate,121966511,0,0
Ghaziabad,Ghaziabad,402,GEN,AKILA BEGUM,F,GEN,45,BJVP,182,14,225915,424077,SURESH BANSAL,BSP,0,5th Pass,2970000,0,0
Ghazipur,Ghazipur,110,GEN,YOGENDRA,M,SC,32,CPI(ML)(L),483,10,213646,338759,VIJAY KUMAR MISHRA,SP,0,Graduate,5134,0,0
Ghazipur,Ghazipur,110,GEN,SATYADEV YADAV,M,GEN,48,LD,728,7,213646,338759,VIJAY KUMAR MISHRA,SP,0,Post Graduate,102990000,0,0
Ghazipur,Ghazipur,110,GEN,SANTOSH KUMAR,M,GEN,41,BSP,54987,3,213646,338759,VIJAY KUMAR MISHRA,SP,4,Post Graduate,19463806,0,0
Ghazipur,Ghazipur,110,GEN,SANGEETA,F,GEN,39,BJP,92090,1,213646,338759,VIJAY KUMAR MISHRA,SP,0,Doctorate,5471103,0,0
Ghazipur,Ghazipur,110,GEN,RUDRA DATT TIWARI,M,GEN,52,CPI,1137,6,213646,338759,VIJAY KUMAR MISHRA,SP,0,Graduate,687414,0,0
Ghazipur,Ghazipur,110,GEN,RAJESH KUSHWAHA,M,GEN,39,SP,59483,2,213646,338759,VIJAY KUMAR MISHRA,SP,1,Graduate Professional,23663418,0,1
Ghazipur,Ghazipur,110,GEN,JYOTSANA SINGH,F,GEN,37,NINSHAD,1418,5,213646,338759,VIJAY KUMAR MISHRA,SP,2,Graduate Professional,5410000,1,0
Ghazipur,Ghazipur,110,GEN,CHANDAN,M,GEN,26,BMUP,279,12,213646,338759,VIJAY KUMAR MISHRA,SP,0,12th Pass,20500,0,0
Ghazipur,Ghazipur,110,GEN,AWADHESH,M,GEN,47,JRPa,544,9,213646,338759,VIJAY KUMAR MISHRA,SP,0,12th Pass,918000,0,0
Ghazipur,Ghazipur,110,GEN,ANGAD,M,GEN,29,MAHAD,337,11,213646,338759,VIJAY KUMAR MISHRA,SP,0,Post Graduate,947000,0,0
Sonbhadra,Ghorawal,155,GEN,RAMESH CHANDRA DUBEY,M,GEN,50,SP,56656,2,239063,366165,RAMESH CHANDRA,SP,1,12th Pass,55698890,1,1
Sonbhadra,Ghorawal,155,GEN,RAM PRAVESH,M,SC,38,CPI(ML)(L),742,11,239063,366165,RAMESH CHANDRA,SP,0,Literate,125000,0,0
Sonbhadra,Ghorawal,155,GEN,RAJENDRA PRASAD,M,SC,54,RLD,1108,7,239063,366165,RAMESH CHANDRA,SP,2,12th Pass,4630000,1,0
Sonbhadra,Ghorawal,155,GEN,JITENDRA SINGH,M,GEN,42,BSRD,604,12,239063,366165,RAMESH CHANDRA,SP,0,8th Pass,54000,0,0
Sonbhadra,Ghorawal,155,GEN,GHANSHYAM YADAV,M,GEN,25,BMUP,365,14,239063,366165,RAMESH CHANDRA,SP,0,Post Graduate,1572500,0,0
Sonbhadra,Ghorawal,155,GEN,GANGESHWAR SINGH CHAUHAN,M,GEN,47,JPS,979,8,239063,366165,RAMESH CHANDRA,SP,0,8th Pass,5552110,0,0
Sonbhadra,Ghorawal,155,GEN,BEENA SINGH,F,GEN,54,BSP,53090,3,239063,366165,RAMESH CHANDRA,SP,0,Graduate,21352862,0,0
Sonbhadra,Ghorawal,155,GEN,ANIL KUMAR MAURYA,M,GEN,47,BJP,114305,1,239063,366165,RAMESH CHANDRA,SP,0,Doctorate,73647495,0,0
Mau,Ghosi,233,GEN,VIVEK RAI,M,GEN,26,CPI,2285,4,241719,410326,SUDHAKAR,SP,3,12th Pass,21000,1,0
Mau,Ghosi,233,GEN,SUDHAKAR,M,GEN,58,SP,59256,3,241719,410326,SUDHAKAR,SP,3,Post Graduate,8232261,1,1
Mau,Ghosi,233,GEN,MOHAN,M,SC,53,JANADIP,219,16,241719,410326,SUDHAKAR,SP,0,12th Pass,244000,0,0
Mau,Ghosi,233,GEN,DEV PRAKASH,M,GEN,59,RLD,1404,7,241719,410326,SUDHAKAR,SP,0,Graduate,52268000,0,0
Mau,Ghosi,233,GEN,RAMPYARE CHAUHAN,M,GEN,55,BMUP,284,14,241719,410326,SUDHAKAR,SP,0,10th Pass,46000,0,0
Mau,Ghosi,233,GEN,CHAKLAL,M,GEN,55,ASP,635,12,241719,410326,SUDHAKAR,SP,0,Doctorate,248235,0,0
Mau,Ghosi,233,GEN,ABBAS ANSARI,M,GEN,25,BSP,81295,2,241719,410326,SUDHAKAR,SP,0,12th Pass,44176635,0,0
Kheri,GOLA GOKRANNATH,157,GEN,VINAY TIWARI,M,GEN,47,SP,67480,2,251040,365767,VINAY TIWARI,SP,1,10th Pass,65788479,1,1
Kheri,GOLA GOKRANNATH,157,GEN,SHAMSHUDDIN,M,GEN,53,RViP,517,11,251040,365767,VINAY TIWARI,SP,0,5th Pass,467000,0,0
Kheri,GOLA GOKRANNATH,157,GEN,RAGHVENDRA SINGH CHAUHAN,M,GEN,29,RaLoPa,473,12,251040,365767,VINAY TIWARI,SP,0,Graduate,1435663,0,0
Kheri,GOLA GOKRANNATH,157,GEN,PARAMJEET SHARMA,M,GEN,55,BSRD,580,9,251040,365767,VINAY TIWARI,SP,0,Graduate Professional,6558000,0,0
Kheri,GOLA GOKRANNATH,157,GEN,MANISH KUMAR GUPTA,M,GEN,36,PECP,870,8,251040,365767,VINAY TIWARI,SP,3,10th Pass,8414650,1,0
Kheri,GOLA GOKRANNATH,157,GEN,MAKARAND SINGH,M,GEN,42,NCP,1252,5,251040,365767,VINAY TIWARI,SP,0,Graduate Professional,4335000,0,0
Kheri,GOLA GOKRANNATH,157,GEN,DINESH KUMAR,M,GEN,40,RKMP,964,7,251040,365767,VINAY TIWARI,SP,0,8th Pass,3170331,0,0
Kheri,GOLA GOKRANNATH,157,GEN,BRIJ SWAROOP KANAUJIA,M,GEN,34,BSP,51542,3,251040,365767,VINAY TIWARI,SP,0,Post Graduate,4223898,0,0
Kheri,GOLA GOKRANNATH,157,GEN,ARVIND GIRI,M,GEN,60,BJP,122497,1,251040,365767,VINAY TIWARI,SP,8,Graduate Professional,31322571,1,0
Gonda,Gonda,103,GEN,VISHWANATH,M,SC,25,BDPty,739,10,193673,342315,VINOD KUMAR URF PANDIT SINGH,SP,0,12th Pass,1142500,0,0
Gonda,Gonda,103,GEN,SURAJ SINGH,M,GEN,36,SP,41477,3,193673,342315,VINOD KUMAR URF PANDIT SINGH,SP,0,Graduate Professional,43224366,0,1
Gonda,Gonda,103,GEN,PRATEEK BHUSHAN SINGH,M,GEN,32,BJP,58254,1,193673,342315,VINOD KUMAR URF PANDIT SINGH,SP,1,Graduate Professional,48908815,0,0
Gonda,Gonda,103,GEN,MO. JALEEL KHAN,M,GEN,56,BSP,46576,2,193673,342315,VINOD KUMAR URF PANDIT SINGH,SP,2,5th Pass,17342588,1,0
Gonda,Gonda,103,GEN,MAHESH NARAYAN TIWARI,M,GEN,61,SHS,35606,4,193673,342315,VINOD KUMAR URF PANDIT SINGH,SP,2,12th Pass,16816026,1,0
Gonda,Gonda,103,GEN,ISHWAR SARAN,M,GEN,46,CPI,1463,7,193673,342315,VINOD KUMAR URF PANDIT SINGH,SP,0,12th Pass,120000,0,0
Azamgarh,Gopalpur,96,GEN,VEENA,F,SC,56,BBPP,385,11,189852,335970,WASEEM AHMAD,SP,0,5th Pass,755400,0,0
Azamgarh,Gopalpur,96,GEN,SHRIKRISHNA PAL,M,GEN,53,BJP,56020,2,189852,335970,WASEEM AHMAD,SP,0,Graduate Professional,2128717,0,0
Azamgarh,Gopalpur,96,GEN,RAJARAM YADAV,M,GEN,41,BMUP,529,9,189852,335970,WASEEM AHMAD,SP,0,Not Given,416753,0,0
Azamgarh,Gopalpur,96,GEN,NAFEES AHMAD,M,GEN,39,SP,70980,1,189852,335970,WASEEM AHMAD,SP,0,Post Graduate,6091255,0,1
Azamgarh,Gopalpur,96,GEN,IMTEYAZ BEG,M,GEN,60,CPI,2351,4,189852,335970,WASEEM AHMAD,SP,0,Post Graduate,4274868,0,0
Azamgarh,Gopalpur,96,GEN,HAUSHILA,F,GEN,32,PMhP,442,10,189852,335970,WASEEM AHMAD,SP,0,Post Graduate,370000,0,0
Azamgarh,Gopalpur,96,GEN,HARIHAR PRASAD PANDEY,M,GEN,57,FDDP,350,12,189852,335970,WASEEM AHMAD,SP,0,12th Pass,3670000,0,0
Azamgarh,Gopalpur,96,GEN,CHANDRMOHAN,M,GEN,37,RLD,1117,6,189852,335970,WASEEM AHMAD,SP,0,Graduate,250000,0,0
Azamgarh,Gopalpur,96,GEN,ANIRUDDHA RAM PASI,M,GEN,54,ASSP,742,7,189852,335970,WASEEM AHMAD,SP,0,8th Pass,106096,0,0
Hardoi,Gopamau ,106,SC,SHYAM PRAKASH,M,SC,57,BJP,87871,1,203089,330381,SHYAM PRAKASH,SP,0,Graduate,20894951,0,0
Hardoi,Gopamau ,106,SC,RAM LAKHAN,M,SC,36,BSRD,417,11,203089,330381,SHYAM PRAKASH,SP,0,8th Pass,40000,0,0
Hardoi,Gopamau ,106,SC,RAJESHWARI,F,SC,56,SP,56493,2,203089,330381,SHYAM PRAKASH,SP,0,12th Pass,19455000,0,1
Hardoi,Gopamau ,106,SC,RAJ BAHADUR,M,SC,47,BMUP,534,9,203089,330381,SHYAM PRAKASH,SP,0,10th Pass,19456850,0,0
Hardoi,Gopamau ,106,SC,MUNSHI LAL,M,SC,54,RASHVIP,1386,6,203089,330381,SHYAM PRAKASH,SP,0,12th Pass,1150000,0,0
Hardoi,Gopamau ,106,SC,MEENA KUMARI,F,SC,51,BSP,49847,3,203089,330381,SHYAM PRAKASH,SP,0,10th Pass,8732000,0,0
Gorakhpur,Gorakhpur Rural,298,GEN,BINAY KUMAR PANDEY,M,GEN,45,SABHP,797,9,236018,394353,VIJAY BAHADUR YADAVA,BJP,0,Post Graduate,2683996,0,0
Gorakhpur,Gorakhpur Rural,298,GEN,VIJAY BAHADUR YADAV,M,GEN,47,SP,79276,2,236018,394353,VIJAY BAHADUR YADAVA,BJP,0,12th Pass,51418487,0,0
Gorakhpur,Gorakhpur Rural,298,GEN,VAKIL KUMAR NISHAD,M,GEN,42,BMUP,540,11,236018,394353,VIJAY BAHADUR YADAVA,BJP,0,10th Pass,3233210,0,0
Gorakhpur,Gorakhpur Rural,298,GEN,SANJAY KUMAR,M,GEN,53,NINSHAD,34901,3,236018,394353,VIJAY BAHADUR YADAVA,BJP,0,12th Pass,5029663,0,0
Gorakhpur,Gorakhpur Rural,298,GEN,RAJESH PANDEY,M,GEN,36,BSP,30097,4,236018,394353,VIJAY BAHADUR YADAVA,BJP,2,Graduate,12830111,1,0
Gorakhpur,Gorakhpur Rural,298,GEN,KAUSHILYA DEVI,F,GEN,65,ADUP,1006,7,236018,394353,VIJAY BAHADUR YADAVA,BJP,0,5th Pass,5170000,0,0
Gorakhpur,Gorakhpur Rural,298,GEN,ISHRAWATI,F,GEN,57,NCP,465,12,236018,394353,VIJAY BAHADUR YADAVA,BJP,1,Literate,7677601,1,0
Gorakhpur,Gorakhpur Rural,298,GEN,GULAB CHANDRA YADAV,M,GEN,38,RLD,434,13,236018,394353,VIJAY BAHADUR YADAVA,BJP,0,12th Pass,2523000,0,0
Gorakhpur,Gorakhpur Rural,298,GEN,BIPIN SINGH,M,GEN,51,BJP,83686,1,236018,394353,VIJAY BAHADUR YADAVA,BJP,1,Graduate,43386078,1,1
Gorakhpur,Gorakhpur Rural,298,GEN,ADIL AKHTAR,M,GEN,64,CPI,1539,6,236018,394353,VIJAY BAHADUR YADAVA,BJP,0,Graduate Professional,5260100,0,0
Gorakhpur,Gorakhpur Urban,185,GEN,VINOD KUMAR RAI,M,GEN,45,RLD,946,5,219439,429226,DR RADHA MOHAN DAS AGARWAL,BJP,0,Graduate Professional,64712,0,0
Gorakhpur,Gorakhpur Urban,185,GEN,SESHNATH PANDEY,M,GEN,67,RAJAP,172,23,219439,429226,DR RADHA MOHAN DAS AGARWAL,BJP,0,Literate,13354,0,0
Gorakhpur,Gorakhpur Urban,185,GEN,RANA RAHUL SINGH,M,GEN,32,INC,61491,2,219439,429226,DR RADHA MOHAN DAS AGARWAL,BJP,0,Graduate,1325982,0,0
Gorakhpur,Gorakhpur Urban,185,GEN,RAM DAVAN MAURYA,M,GEN,36,JANADIP,205,21,219439,429226,DR RADHA MOHAN DAS AGARWAL,BJP,0,8th Pass,289149,0,0
Gorakhpur,Gorakhpur Urban,185,GEN,NANDA SINGH,F,GEN,45,SATKP,385,13,219439,429226,DR RADHA MOHAN DAS AGARWAL,BJP,0,Graduate,10011500,0,0
Gorakhpur,Gorakhpur Urban,185,GEN,MINA TRIPATHI,F,GEN,47,BSCP,291,17,219439,429226,DR RADHA MOHAN DAS AGARWAL,BJP,0,Graduate,7370357,0,0
Gorakhpur,Gorakhpur Urban,185,GEN,JANARDAN CHOUDHARI,M,GEN,47,BSP,24297,3,219439,429226,DR RADHA MOHAN DAS AGARWAL,BJP,1,12th Pass,26706206,1,0
Gorakhpur,Gorakhpur Urban,185,GEN,DR. RADHA MOHAN DAS AGRAWAL,M,GEN,64,BJP,122221,1,219439,429226,DR RADHA MOHAN DAS AGARWAL,BJP,0,Post Graduate,31879393,0,1
Gorakhpur,Gorakhpur Urban,185,GEN,ARUN KUMAR SHRIVASTAVA,M,GEN,55,PECP,2252,4,219439,429226,DR RADHA MOHAN DAS AGARWAL,BJP,0,Graduate,16489758,0,0
Gorakhpur,Gorakhpur Urban,185,GEN,AMRENDRA,M,GEN,38,GGP,269,19,219439,429226,DR RADHA MOHAN DAS AGARWAL,BJP,0,12th Pass,244500,0,0
Gorakhpur,Gorakhpur Urban,185,GEN,AJAY PANDEY,M,GEN,38,SABHP,334,15,219439,429226,DR RADHA MOHAN DAS AGARWAL,BJP,0,Graduate,7607164,0,0
Faizabad,Goshainganj,112,GEN,SHIV PRAKASH KORI,M,SC,31,SWAJANPA,1162,8,227428,376167,ABHAY SINGH,SP,0,10th Pass,350000,0,0
Faizabad,Goshainganj,112,GEN,RAM NAYAN,M,GEN,43,NINSHAD,5137,4,227428,376167,ABHAY SINGH,SP,0,Graduate,7400000,0,0
Faizabad,Goshainganj,112,GEN,NASIB ALI,M,GEN,58,MBCOI,658,10,227428,376167,ABHAY SINGH,SP,0,Graduate,4134639,0,0
Faizabad,Goshainganj,112,GEN,INDRA PRATAP ALIAS KHABBU TIWARI,M,GEN,47,BJP,89586,1,227428,376167,ABHAY SINGH,SP,7,12th Pass,1732000,1,0
Faizabad,Goshainganj,112,GEN,DHARMRAJ NISHAD,M,GEN,54,BSP,46528,3,227428,376167,ABHAY SINGH,SP,0,Post Graduate,19067352,0,0
Faizabad,Goshainganj,112,GEN,DR. AMIT PATEL,M,GEN,35,BMUP,1278,7,227428,376167,ABHAY SINGH,SP,3,Graduate Professional,1360986,1,0
Faizabad,Goshainganj,112,GEN,ABHAY SINGH,M,GEN,42,SP,77966,2,227428,376167,ABHAY SINGH,SP,8,Graduate,52962105,1,1
Faizabad,Goshainganj,112,GEN,AAN SHIKHAR SHRIVASTAVA,M,GEN,26,SATSHIP,862,9,227428,376167,ABHAY SINGH,SP,0,Graduate,41000,0,0
Mathura,Goverdhan,249,GEN,SANTOSH,M,GEN,37,BSRD,567,11,207114,311396,RAJKUMAR RAWAT,BSP,0,8th Pass,20200,0,0
Mathura,Goverdhan,249,GEN,RANVIR PANDAV,M,GEN,70,INC,5943,4,207114,311396,RAJKUMAR RAWAT,BSP,0,Post Graduate,22117118,0,0
Mathura,Goverdhan,249,GEN,RAKESH KUMAR KAUSHIK,M,GEN,33,LD,617,10,207114,311396,RAJKUMAR RAWAT,BSP,0,12th Pass,345000,0,0
Mathura,Goverdhan,249,GEN,RAJ KUMAR RAWAT,M,GEN,53,BSP,60529,2,207114,311396,RAJKUMAR RAWAT,BSP,0,Graduate,54093766,0,1
Mathura,Goverdhan,249,GEN,PURUSHOTTAN,M,GEN,57,CPI,944,6,207114,311396,RAJKUMAR RAWAT,BSP,0,5th Pass,1090000,0,0
Mathura,Goverdhan,249,GEN,KR. NARENDRA SINGH,M,GEN,63,RLD,40999,3,207114,311396,RAJKUMAR RAWAT,BSP,0,Graduate,67941329,0,0
Mathura,Goverdhan,249,GEN,KARINDA SINGH,M,GEN,63,BJP,93538,1,207114,311396,RAJKUMAR RAWAT,BSP,1,Graduate,117761931,0,0
Mathura,Goverdhan,249,GEN,BRAJ KISHOR,M,SC,54,ALHP,180,13,207114,311396,RAJKUMAR RAWAT,BSP,0,Not Given,3077000,0,0
Mathura,Goverdhan,249,GEN,AVADHESH SHARMA,M,GEN,26,BHAKALP,627,9,207114,311396,RAJKUMAR RAWAT,BSP,0,Graduate,1101981,0,0
Kanpur Nagar,Govindnagar,346,GEN,VIRENDRA KUMAR SARVARIA,M,SC,31,BMUP,998,5,185359,349180,SATYADEV PACHAURI,BJP,0,Post Graduate,441000,0,0
Kanpur Nagar,Govindnagar,346,GEN,SHAIL MISHRA,F,GEN,40,BSCP,900,6,185359,349180,SATYADEV PACHAURI,BJP,0,Graduate,554998,0,0
Kanpur Nagar,Govindnagar,346,GEN,SATYA DEV PACHAURI,M,GEN,70,BJP,112029,1,185359,349180,SATYADEV PACHAURI,BJP,0,Post Graduate,116952463,0,1
Kanpur Nagar,Govindnagar,346,GEN,RAJU PAL,M,GEN,30,RLD,769,7,185359,349180,SATYADEV PACHAURI,BJP,0,Graduate Professional,1988121,0,0
Kanpur Nagar,Govindnagar,346,GEN,NIRMAL TIWARI,M,GEN,43,BSP,28795,3,185359,349180,SATYADEV PACHAURI,BJP,0,Post Graduate,82085445,0,0
Kanpur Nagar,Govindnagar,346,GEN,AMBUJ SHIKLA,M,GEN,49,INC,40520,2,185359,349180,SATYADEV PACHAURI,BJP,1,Post Graduate,8368000,0,0
Sambhal,Gunnaur,15,GEN,RAM KHILADI SINGH,M,GEN,55,SP,95958,2,227749,372513,RAMKHILADI SINGH YADAV,SP,0,Graduate Professional,27676847,0,1
Sambhal,Gunnaur,15,GEN,MOHAMMAD ISLAM KHAN,M,GEN,53,BSP,16052,3,227749,372513,RAMKHILADI SINGH YADAV,SP,0,12th Pass,12704120,0,0
Sambhal,Gunnaur,15,GEN,KUNWARPAL,M,GEN,54,BSRD,1219,6,227749,372513,RAMKHILADI SINGH YADAV,SP,0,Literate,10219000,0,0
Sambhal,Gunnaur,15,GEN,HARISINGH,M,GEN,63,AIFB,697,9,227749,372513,RAMKHILADI SINGH YADAV,SP,0,12th Pass,2578000,0,0
Sambhal,Gunnaur,15,GEN,BHADUR SINGH YADAV,M,GEN,71,SSAD,593,10,227749,372513,RAMKHILADI SINGH YADAV,SP,0,Graduate,8610350,0,0
Sambhal,Gunnaur,15,GEN,AJEET KUMAR URF RAJU YADAV,M,GEN,41,BJP,107344,1,227749,372513,RAMKHILADI SINGH YADAV,SP,0,12th Pass,17534467,0,0
Sant Ravidas Nagar,Gyanpur,86,GEN,VIJAY MISHRA,M,GEN,63,NINSHAD,66448,1,208956,368117,VIJAY KUMAR,SP,16,12th Pass,80519726,1,0
Sant Ravidas Nagar,Gyanpur,86,GEN,SUSHIL,M,GEN,47,CPI,1374,7,208956,368117,VIJAY KUMAR,SP,0,12th Pass,3740298,0,0
Sant Ravidas Nagar,Gyanpur,86,GEN,SUSHIL KUMAR,M,SC,34,BMUP,432,16,208956,368117,VIJAY KUMAR,SP,0,10th Pass,10000,0,0
Sant Ravidas Nagar,Gyanpur,86,GEN,SEETA DEVI,F,GEN,41,AAPA,419,17,208956,368117,VIJAY KUMAR,SP,0,8th Pass,2135962,0,0
Sant Ravidas Nagar,Gyanpur,86,GEN,SHIVMANI,M,GEN,34,RshJP,1004,11,208956,368117,VIJAY KUMAR,SP,0,8th Pass,696300,0,0
Sant Ravidas Nagar,Gyanpur,86,GEN,RANGLAL GOND,M,GEN,55,GGP,1486,6,208956,368117,VIJAY KUMAR,SP,0,5th Pass,238000,0,0
Sant Ravidas Nagar,Gyanpur,86,GEN,RAMRATI BIND,M,GEN,80,SP,39205,4,208956,368117,VIJAY KUMAR,SP,2,Post Graduate,4579958,0,1
Sant Ravidas Nagar,Gyanpur,86,GEN,RAJESH KUMAR YADAV,M,GEN,46,BSP,44319,3,208956,368117,VIJAY KUMAR,SP,0,Doctorate,6051567,0,0
Sant Ravidas Nagar,Gyanpur,86,GEN,PREMCHAND BIND,M,GEN,48,PMSP,859,13,208956,368117,VIJAY KUMAR,SP,1,Graduate Professional,565120,0,0
Sant Ravidas Nagar,Gyanpur,86,GEN,MAHENDRA KUMAR BIND,M,GEN,44,BJP,46218,2,208956,368117,VIJAY KUMAR,SP,1,Graduate,24207232,0,0
Sant Ravidas Nagar,Gyanpur,86,GEN,JAMALUDDIN,M,GEN,53,RVLP,575,15,208956,368117,VIJAY KUMAR,SP,0,8th Pass,45000,0,0
Sant Ravidas Nagar,Gyanpur,86,GEN,GANGARAM PAL,M,GEN,69,RLD,1123,8,208956,368117,VIJAY KUMAR,SP,0,10th Pass,2022465,0,0
Barabanki,Haidergarh ,378,SC,RAM MAGAN,M,SC,48,SP,63977,2,214197,331504,RAM MAGAN,SP,0,12th Pass,8989993,0,1
Barabanki,Haidergarh ,378,SC,KAMALA PRASAD RAWAT,M,SC,55,BSP,48600,3,214197,331504,RAM MAGAN,SP,2,Graduate,97136963,0,0
Barabanki,Haidergarh ,378,SC,BAIJNATH RAWAT,M,SC,63,BJP,97497,1,214197,331504,RAM MAGAN,SP,1,Post Graduate,12416501,1,0
Hamirpur,Hamirpur,85,GEN,SANJEEV KUMAR URF SANJAY DIXIT,M,GEN,34,BSP,60543,3,252643,397024,SADHVI NIRANJAN JYOTI,BJP,1,Graduate,32558073,0,0
Hamirpur,Hamirpur,85,GEN,RAM MILAN,M,SC,44,ADRSP,629,12,252643,397024,SADHVI NIRANJAN JYOTI,BJP,2,8th Pass,1193000,1,0
Hamirpur,Hamirpur,85,GEN,OM PRAKASH,M,GEN,53,BMUP,912,9,252643,397024,SADHVI NIRANJAN JYOTI,BJP,0,Literate,1393000,0,0
Hamirpur,Hamirpur,85,GEN,MAHESHWARIDEEN,M,GEN,46,JANADIP,841,10,252643,397024,SADHVI NIRANJAN JYOTI,BJP,0,Graduate Professional,207100,0,0
Hamirpur,Hamirpur,85,GEN,JAMAL ALAM,M,GEN,36,VIP,748,11,252643,397024,SADHVI NIRANJAN JYOTI,BJP,0,Post Graduate,151854,0,0
Hamirpur,Hamirpur,85,GEN,DR. MANOJ KUMAR PRAJAPATI,M,GEN,38,SP,62233,2,252643,397024,SADHVI NIRANJAN JYOTI,BJP,0,Doctorate,11950726,0,0
Hamirpur,Hamirpur,85,GEN,DHARMENDRA,M,GEN,42,BSCP,1931,6,252643,397024,SADHVI NIRANJAN JYOTI,BJP,0,8th Pass,791000,0,0
Hamirpur,Hamirpur,85,GEN,ASHOK KUMAR SINGH CHANDEL,M,GEN,61,BJP,110888,1,252643,397024,SADHVI NIRANJAN JYOTI,BJP,9,Graduate Professional,22109446,1,1
Hamirpur,Hamirpur,85,GEN,ANUDDIN (MAULANA KHAN),M,GEN,39,NINSHAD,8513,4,252643,397024,SADHVI NIRANJAN JYOTI,BJP,1,Graduate,4314506,1,0
Allahabad,Handia,114,GEN,VIJAY YADAV,M,GEN,41,RLD,1349,7,202169,369580,MAHESHNARAYAN SINGH,SP,1,Post Graduate,407600,1,0
